2012106291,トゥルエノ,boba,2012-04-22,115,14,13,8,80,6050000,0,0,タガミファーム,"[[""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ダンシングキイ""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""KeyPartner""], [""KeytotheMint""], [""NativePartner""], [""キャラメレ""], [""フォーティナイナー""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""File""], [""TomRolfe""], [""Continue""], [""プティクレール""], [""パークリージェント""], [""ViceRegent""], [""MissAttractive""], [""シンデレラスマイル""], [""ディクタス""], [""ナッシングライムド""]]"
2012106292,タイセイメテオ,boba,2012-04-18,61,3,7,7,44,9670000,1,0,増本良孝,"[[""アドマイヤコジーン""], [""Cozzene""], [""Caro""], [""フォルティノ""], [""Chambord""], [""RidetheTrails""], [""PrinceJohn""], [""Wildwook""], [""アドマイヤマカディ""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""ミセスマカディー""], [""トライバルチーフ""], [""Hanina""], [""ユウワンチョイス""], [""フジキセキ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ミルレーサー""], [""LeFabuleux""], [""Marston'sMill""], [""トライハーベスト""], [""スリルショー""], [""NorthernBaby""], [""SplendidGirl""], [""チヨダマサコ""], [""ラバージョン""], [""ミスオーハヤブサ""]]"
2012106293,ポッドリーフ,hinba,2012-04-19,0,0,0,0,0,0,0,0,川上牧場,"[[""パイロ""], [""Pulpit""], [""A.P.Indy""], [""SeattleSlew""], [""WeekendSurprise""], [""Preach""], [""Mr.Prospector""], [""Narrate""], [""WildVision""], [""WildAgain""], [""Icecapade""], [""Bushel-n-Peck""], [""Carol'sWonder""], [""PasstheTab""], [""CarolsChristmas""], [""レヴリ""], [""ホワイトマズル""], [""ダンシングブレーヴ""], [""Lyphard""], [""NavajoPrincess""], [""FairoftheFurze""], [""Ela-Mana-Mou""], [""Autocratic""], [""トーヨーラクーン""], [""GreenDesert""], [""Danzig""], [""ForeignCourier""], [""ラクーン""], [""SeattleSlew""], [""Lianga""]]"
2012106294,オンワードバース,boba,2012-04-21,12,2,1,1,8,18070000,0,0,高橋忍,"[[""クロフネ""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""ブルーアヴェニュー""], [""ClassicGoGo""], [""PagoPago""], [""ClassicPerfection""], [""ElizaBlue""], [""Icecapade""], [""コレラ""], [""オンワードマルタ""], [""メジロマックイーン""], [""メジロティターン""], [""メジロアサマ""], [""シエリル""], [""メジロオーロラ""], [""リマンド""], [""メジロアイリス""], [""オンワードナレル""], [""カネミノブ""], [""バーバー""], [""カネヒムロ""], [""ラミユズイク""], [""ValdeLoir""], [""LaMagnanarelle""]]"
2012106295,サラマンダー,boba,2012-05-28,9,1,0,0,8,290000,0,0,中本牧場,"[[""オンファイア""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ウインドインハーヘア""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""Burghclere""], [""Busted""], [""Highclere""], [""ダイヤターン""], [""メジロティターン""], [""メジロアサマ""], [""パーソロン""], [""スヰート""], [""シエリル""], [""スノッブ""], [""Chanel""], [""キヨウシンタマヨリ""], [""ハギノカムイオー""], [""テスコボーイ""], [""イツトー""], [""ハグロタマヨリ""], [""マニックス""], [""ソロナコメット""]]"
2012106296,ローラティオ,hinba,2012-03-26,108,12,10,11,75,5880000,0,0,八木常郎,"[[""マーベラスサンデー""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""モミジダンサー""], [""ヴァイスリーガル""], [""NorthernDancer""], [""VictoriaRegina""], [""モミジII""], [""LaughAloud""], [""HoldMeClose""], [""オースミブラッシー""], [""ナリタブライアン""], [""ブライアンズタイム""], [""Roberto""], [""Kelley'sDay""], [""パシフィカス""], [""NorthernDancer""], [""PacificPrincess""], [""ブラッシングインザレイン""], [""BlushingGroom""], [""RedGod""], [""RunawayBride""], [""ダンシンインザレイン""], [""Nijinsky""], [""ShowLady""]]"
2012106297,オグリマウント,hinba,2012-02-25,19,1,1,4,13,880000,0,0,ヤマタケ牧場,"[[""ヴァーミリアン""], [""エルコンドルパサー""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""サドラーズギャル""], [""Sadler'sWells""], [""Glenveagh""], [""スカーレットレディ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""スカーレットローズ""], [""ノーザンテースト""], [""スカーレットインク""], [""オグリダイアン""], [""キングヘイロー""], [""ダンシングブレーヴ""], [""Lyphard""], [""NavajoPrincess""], [""グッバイヘイロー""], [""Halo""], [""PoundFoolish""], [""ホホエミガエシ""], [""マルゼンスキー""], [""Nijinsky""], [""シル""], [""マックスフリート""], [""ダンサーズイメージ""], [""ヒカリホマレ""]]"
2012106298,オグリソング,hinba,2012-05-14,69,1,7,4,57,1140000,0,0,ヤマタケ牧場,"[[""ファルブラヴ""], [""FairyKing""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""FairyBridge""], [""BoldReason""], [""Special""], [""GiftoftheNight""], [""Slewpy""], [""SeattleSlew""], [""RareBouquet""], [""LittleNana""], [""Lithiot""], [""NenanaRoad""], [""オグリロマンス""], [""ノーザンテースト""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""LadyVictoria""], [""VictoriaPark""], [""LadyAngela""], [""オグリローマン""], [""ブレイヴェストローマン""], [""NeverBend""], [""RomanSong""], [""ホワイトナルビー""], [""シルバーシャーク""], [""ネヴアーナルビー""]]"
2012106299,トウカイルンバ,boba,2012-04-11,26,0,1,0,25,2710000,0,0,磯野牧場,"[[""マツリダゴッホ""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ペイパーレイン""], [""BelBolide""], [""BoldBidder""], [""LadyGraustark""], [""フローラルマジック""], [""Affirmed""], [""RareLady""], [""トウカイマイルド""], [""トウカイテイオー""], [""シンボリルドルフ""], [""パーソロン""], [""スイートルナ""], [""トウカイナチュラル""], [""ナイスダンサー""], [""トウカイミドリ""], [""トウカイセシール""], [""ハードツービート""], [""ハーディカヌート""], [""Virtuous""], [""トウカイサウンド""], [""サウンドトラック""], [""ヘルメスモア""]]"
2012106300,メイショウホシカゲ,boba,2012-05-22,0,0,0,0,0,0,0,0,磯野牧場,"[[""シニスターミニスター""], [""OldTrieste""], [""A.P.Indy""], [""SeattleSlew""], [""WeekendSurprise""], [""LovlierLinda""], [""Vigors""], [""LindaSummers""], [""SweetMinister""], [""ThePrimeMinister""], [""DeputyMinister""], [""SticktoBeauty""], [""SweetBlue""], [""HurryUpBlue""], [""SugarGold""], [""メイショウセンヒメ""], [""ゼンノロブロイ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ローミンレイチェル""], [""マイニング""], [""OneSmartLady""], [""シーヴェ""], [""StormCat""], [""StormBird""], [""Terlingua""], [""Eaves""], [""Cox'sRidge""], [""Edge""]]"
2012106301,ディアルフト,boba,2012-03-23,5,0,0,0,5,1950000,0,0,昭和牧場,"[[""スタチューオブリバティ""], [""StormCat""], [""StormBird""], [""NorthernDancer""], [""SouthOcean""], [""Terlingua""], [""Secretariat""], [""CrimsonSaint""], [""CharmingLassie""], [""SeattleSlew""], [""BoldReasoning""], [""MyCharmer""], [""LassieDear""], [""Buckpasser""], [""GayMissile""], [""ペレブラッサム""], [""ダンシングブレーヴ""], [""Lyphard""], [""NorthernDancer""], [""Goofed""], [""NavajoPrincess""], [""Drone""], [""Olmec""], [""サークルショウワ""], [""モンテプリンス""], [""シーホーク""], [""モンテオーカン""], [""サークルカマダ""], [""ヒデチカラ""], [""キングスサークル""]]"
2012106302,ラリホーマ,hinba,2012-03-29,9,0,0,1,8,890000,0,0,大道牧場,"[[""オンファイア""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ウインドインハーヘア""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""Burghclere""], [""Busted""], [""Highclere""], [""トーヨーハヤテ""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""トーヨーカーリアン""], [""Caerleon""], [""Nijinsky""], [""Foreseer""], [""Zaya""], [""Riverman""], [""Percipient""]]"
2012106303,オクテットバレー,hinba,2012-04-02,2,0,0,0,2,0,0,0,大道牧場,"[[""マツリダゴッホ""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ペイパーレイン""], [""BelBolide""], [""BoldBidder""], [""LadyGraustark""], [""フローラルマジック""], [""Affirmed""], [""RareLady""], [""スロクチグサ""], [""カーネギー""], [""Sadler'sWells""], [""NorthernDancer""], [""FairyBridge""], [""Detroit""], [""Riverman""], [""Derna""], [""スロクイザナミ""], [""ミルジョージ""], [""MillReef""], [""MissCharisma""], [""サカジョオー""], [""テスコボーイ""], [""ピールマウンテン""]]"
2012106304,ラヴリイチャーリー,hinba,2012-04-26,20,6,3,1,10,5800000,0,0,トラストスリーファーム,"[[""グラスワンダー""], [""SilverHawk""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""GrisVitesse""], [""Amerigo""], [""Matchiche""], [""Ameriflora""], [""Danzig""], [""NorthernDancer""], [""PasdeNom""], [""GracefulTouch""], [""HisMajesty""], [""PiPhiGal""], [""ラブリイローズ""], [""ゴールドアリュール""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ニキーヤ""], [""Nureyev""], [""ReluctantGuest""], [""ゼットマリア""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""マズリア""], [""PolishPrecedent""], [""Chalon""]]"
2012106305,キンカチャ,hinba,2012-05-21,3,0,0,0,3,0,0,0,グローリーファーム,"[[""ザール""], [""Zafonic""], [""GoneWest""], [""Mr.Prospector""], [""Secrettame""], [""Zaizafon""], [""TheMinstrel""], [""Mofida""], [""Monroe""], [""SirIvor""], [""SirGaylord""], [""Attica""], [""BestinShow""], [""TrafficJudge""], [""StolenHour""], [""アースファイヤー""], [""クロフネ""], [""フレンチデピュティ""], [""DeputyMinister""], [""Mitterand""], [""ブルーアヴェニュー""], [""ClassicGoGo""], [""ElizaBlue""], [""プリンセスデリーデ""], [""VaguelyNoble""], [""ヴィエナ""], [""NobleLassie""], [""Flashy""], [""SirIvor""], [""Sovereign""]]"
2012106306,クレタパラドックスの2012,boba,2012-03-21,0,0,0,0,0,0,0,0,上水牧場,"[[""ヴァーミリアン""], [""エルコンドルパサー""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""サドラーズギャル""], [""Sadler'sWells""], [""Glenveagh""], [""スカーレットレディ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""スカーレットローズ""], [""ノーザンテースト""], [""スカーレットインク""], [""クレタパラドックス""], [""サクラバクシンオー""], [""サクラユタカオー""], [""テスコボーイ""], [""アンジェリカ""], [""サクラハゴロモ""], [""ノーザンテースト""], [""クリアアンバー""], [""ブラッシングインザレイン""], [""BlushingGroom""], [""RedGod""], [""RunawayBride""], [""ダンシンインザレイン""], [""Nijinsky""], [""ShowLady""]]"
2012106307,テノリネコ,hinba,2012-05-03,25,1,4,1,19,4170000,0,0,浦河育成牧場,"[[""タイムパラドックス""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""ジョリーザザ""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""BoldLady""], [""ボールドラツド""], [""Tredam""], [""ザマアマゾン""], [""アジュディケーティング""], [""Danzig""], [""NorthernDancer""], [""PasdeNom""], [""Resolver""], [""Reviewer""], [""LovelyMorning""], [""オークトパーズ""], [""アルワウーシュ""], [""Nureyev""], [""BeamingBride""], [""オークアリダー""], [""Alydar""], [""TinaTinaToo""]]"
2012106308,プリンセスロック,hinba,2012-04-30,19,3,3,0,13,38450000,0,0,浦河育成牧場,"[[""スウィフトカレント""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ホワイトウォーターアフェア""], [""Machiavellian""], [""Mr.Prospector""], [""CoupdeFolie""], [""MuchTooRisky""], [""Bustino""], [""ShortRations""], [""ノーストバード""], [""ジェネラス""], [""Caerleon""], [""Nijinsky""], [""Foreseer""], [""DofftheDerby""], [""MasterDerby""], [""Margarethen""], [""アジャストビート""], [""ブレイヴェストローマン""], [""NeverBend""], [""RomanSong""], [""オカノシスター""], [""ラッキーソブリン""], [""ビーナスヤシマ""]]"
2012106309,リヴァイローズ,hinba,2012-04-30,22,0,2,2,18,1450000,0,0,浦河育成牧場,"[[""タイムパラドックス""], [""ブライアンズタイム""], [""Roberto""], [""HailtoReason""], [""Bramalea""], [""Kelley'sDay""], [""Graustark""], [""GoldenTrail""], [""ジョリーザザ""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""BoldLady""], [""ボールドラツド""], [""Tredam""], [""フクウンラブスター""], [""アジュディケーティング""], [""Danzig""], [""NorthernDancer""], [""PasdeNom""], [""Resolver""], [""Reviewer""], [""LovelyMorning""], [""ダイタクスペリア""], [""モガミ""], [""Lyphard""], [""ノーラック""], [""ダイタクホウリイ""], [""アローエクスプレス""], [""ダイタクセダン""]]"
2012106310,ナンゴクマーメイド,hinba,2012-03-21,5,0,0,0,5,0,0,0,絵笛牧場,"[[""ジャングルポケット""], [""トニービン""], [""カンパラ""], [""Kalamoun""], [""StatePension""], [""SevernBridge""], [""Hornbeam""], [""PriddyFair""], [""ダンスチャーマー""], [""Nureyev""], [""NorthernDancer""], [""Special""], [""SkillfulJoy""], [""Nodouble""], [""SkillfulMiss""], [""スズカエルムス""], [""スペシャルウィーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""キャンペンガール""], [""マルゼンスキー""], [""レディーシラオキ""], [""エルムスウッド""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""LilianBayliss""], [""Sadler'sWells""], [""Godzilla""]]"
2012106311,リップフェアリー,hinba,2012-05-27,1,0,0,0,1,0,0,0,絵笛牧場,"[[""ジャイアントレッカー""], [""Giant'sCauseway""], [""StormCat""], [""StormBird""], [""Terlingua""], [""Mariah'sStorm""], [""Rahy""], [""イメンス""], [""Homewrecker""], [""Buckaroo""], [""Buckpasser""], [""SteppingHigh""], [""Execution""], [""TheAxe""], [""HouseofCards""], [""マイネマニフィーク""], [""アドマイヤベガ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ベガ""], [""トニービン""], [""アンティックヴァリュー""], [""マイネゴージャス""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""レッドコスモス""], [""マルゼンスキー""], [""ヒンドバース""]]"
2012106312,フクノアストライア,hinba,2012-05-05,18,6,1,0,11,730000,0,0,大柳ファーム,"[[""ディープスカイ""], [""アグネスタキオン""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""アグネスフローラ""], [""ロイヤルスキー""], [""アグネスレディー""], [""アビ""], [""Chief'sCrown""], [""Danzig""], [""SixCrowns""], [""Carmelized""], [""KeytotheMint""], [""Carmelize""], [""ゴールドバニー""], [""ヘクタープロテクター""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""Korveya""], [""Riverman""], [""Konafa""], [""フロリンダ""], [""ミスターシービー""], [""トウショウボーイ""], [""シービークイン""], [""フジタカレディ""], [""バーバー""], [""フジタカジョウ""]]"
2012106313,グローリアスアーク,hinba,2012-02-22,18,3,1,3,11,1440000,0,0,グラストレーニングセンター,"[[""スタチューオブリバティ""], [""StormCat""], [""StormBird""], [""NorthernDancer""], [""SouthOcean""], [""Terlingua""], [""Secretariat""], [""CrimsonSaint""], [""CharmingLassie""], [""SeattleSlew""], [""BoldReasoning""], [""MyCharmer""], [""LassieDear""], [""Buckpasser""], [""GayMissile""], [""パインアキナ""], [""サクラバクシンオー""], [""サクラユタカオー""], [""テスコボーイ""], [""アンジェリカ""], [""サクラハゴロモ""], [""ノーザンテースト""], [""クリアアンバー""], [""アサクサバランス""], [""ターゴワイス""], [""RoundTable""], [""Matriarch""], [""ジョリティソロン""], [""パーソロン""], [""ジヨリテイ""]]"
2012106314,ピュウモッソ,boba,2012-05-25,21,6,2,3,10,690000,0,0,グラストレーニングセンター,"[[""オレハマッテルゼ""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""カーリーエンジェル""], [""ジャッジアンジェルーチ""], [""HonestPleasure""], [""VictorianQueen""], [""ダイナカール""], [""ノーザンテースト""], [""シャダイフェザー""], [""フィールドロマン""], [""ブレイヴェストローマン""], [""NeverBend""], [""Nasrullah""], [""Lalun""], [""RomanSong""], [""Roman""], [""QuizSong""], [""スナークヘレナー""], [""ルドゥターブル""], [""Tyrant""], [""Alvina""], [""ミネノアサカゼ""], [""サウンドトラック""], [""フォーテリング""]]"
2012106315,シゲルハダカマツリ,boba,2012-05-16,28,2,5,1,20,33800000,0,0,惣田英幸,"[[""スタチューオブリバティ""], [""StormCat""], [""StormBird""], [""NorthernDancer""], [""SouthOcean""], [""Terlingua""], [""Secretariat""], [""CrimsonSaint""], [""CharmingLassie""], [""SeattleSlew""], [""BoldReasoning""], [""MyCharmer""], [""LassieDear""], [""Buckpasser""], [""GayMissile""], [""アメイジング""], [""アフリート""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""PoliteLady""], [""VenetianJester""], [""FriendlyWays""], [""イブキロングラン""], [""ノーザンテースト""], [""NorthernDancer""], [""LadyVictoria""], [""シルキーターフ""], [""ファバージ""], [""ブレーズターフ""]]"
2012106316,シゲルヒキヤマ,boba,2012-05-01,10,1,1,0,8,130000,0,0,惣田英幸,"[[""マーベラスサンデー""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""モミジダンサー""], [""ヴァイスリーガル""], [""NorthernDancer""], [""VictoriaRegina""], [""モミジII""], [""LaughAloud""], [""HoldMeClose""], [""ジュリアクイーン""], [""Acatenango""], [""Surumu""], [""Literat""], [""Surama""], [""Aggravate""], [""Aggressor""], [""RavenLocks""], [""オーシャンドリーム""], [""フォーティナイナー""], [""Mr.Prospector""], [""File""], [""プランス""], [""Nijinsky""], [""Foreseer""]]"
2012106317,キングダッシュ,boba,2012-03-05,16,0,3,4,9,1850000,0,0,大道牧場,"[[""キングカメハメハ""], [""Kingmambo""], [""Mr.Prospector""], [""RaiseaNative""], [""GoldDigger""], [""Miesque""], [""Nureyev""], [""Pasadoble""], [""マンファス""], [""ラストタイクーン""], [""トライマイベスト""], [""MillPrincess""], [""PilotBird""], [""Blakeney""], [""TheDancer""], [""スマッシングレヴュー""], [""PleasantTap""], [""PleasantColony""], [""HisMajesty""], [""SunColony""], [""NeverKnock""], [""StageDoorJohnny""], [""NeverHula""], [""NoReview""], [""Nodouble""], [""Noholme""], [""Abla-Jay""], [""DanceReview""], [""NorthernDancer""], [""Dumfries""]]"
2012106318,ワカクモジャパン,hinba,2012-05-24,18,1,2,1,14,560000,0,0,大道牧場,"[[""アドマイヤジャパン""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ビワハイジ""], [""Caerleon""], [""Nijinsky""], [""Foreseer""], [""アグサン""], [""LordGayle""], [""SantaLuciana""], [""ワカクモティタン""], [""アルカセット""], [""Kingmambo""], [""Mr.Prospector""], [""Miesque""], [""チェサプラナ""], [""Niniski""], [""TopofTheLeague""], [""スーパーオペラ""], [""オペラハウス""], [""Sadler'sWells""], [""Colorspin""], [""ワカスズラン""], [""コントライト""], [""オキワカ""]]"
2012106319,レッドペルル,hinba,2012-02-08,6,0,0,0,6,0,0,0,大北牧場,"[[""ディープインパクト""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""ウインドインハーヘア""], [""Alzao""], [""Lyphard""], [""LadyRebecca""], [""Burghclere""], [""Busted""], [""Highclere""], [""フェルメールブルー""], [""ノーザンテースト""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""LadyVictoria""], [""VictoriaPark""], [""LadyAngela""], [""ノースフライト""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""シヤダイフライト""], [""ヒッティングアウェー""], [""フォーワードフライト""]]"
2012106320,ユーセイエンジェル,hinba,2012-04-17,70,9,7,5,49,2650000,0,0,キヨミネ牧場,"[[""フサイチホウオー""], [""ジャングルポケット""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダンスチャーマー""], [""Nureyev""], [""SkillfulJoy""], [""アドマイヤサンデー""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ムーンインディゴ""], [""ElGranSenor""], [""Madelia""], [""ナッツベリー""], [""テンパレートシル""], [""TemperenceHill""], [""StoptheMusic""], [""SisterShannon""], [""Rukann""], [""Ruken""], [""Caprisian""], [""キヨシキブ""], [""トランスアランティック""], [""Nearctic""], [""Natalma""], [""キヨマンナ""], [""コントライト""], [""トシマンナ""]]"
2012106321,キンショーローズ,hinba,2012-05-28,6,0,0,3,3,70000,0,0,増本良孝,"[[""エイシンデピュティ""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""エイシンマッカレン""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""Ladanum""], [""GreenDancer""], [""GayStyle""], [""クロネコ""], [""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダンシングキイ""], [""Nijinsky""], [""KeyPartner""], [""フサイチグレース""], [""StormCat""], [""StormBird""], [""Terlingua""], [""WindSpray""], [""MillReef""], [""Lacquer""]]"
2012106322,ウイングジャパン,boba,2012-06-02,22,1,2,2,17,16210000,0,0,増本良孝,"[[""エイシンデピュティ""], [""フレンチデピュティ""], [""DeputyMinister""], [""ViceRegent""], [""MintCopy""], [""Mitterand""], [""HoldYourPeace""], [""LaredoLass""], [""エイシンマッカレン""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""Ladanum""], [""GreenDancer""], [""GayStyle""], [""ドゥオナー""], [""ダンスインザダーク""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ダンシングキイ""], [""Nijinsky""], [""KeyPartner""], [""オナーザミント""], [""HonourandGlory""], [""Relaunch""], [""FairtoAll""], [""ストームザミント""], [""StormCat""], [""MintCooler""]]"
2012106323,スノーボールアース,hinba,2012-05-05,3,0,0,0,3,0,0,0,オリエント牧場,"[[""タイキシャトル""], [""Devil'sBag""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""Ballade""], [""Herbager""], [""MissSwapsco""], [""ウェルシュマフィン""], [""Caerleon""], [""Nijinsky""], [""Foreseer""], [""Muffitys""], [""Thatch""], [""Contrail""], [""レムリア""], [""Theatrical""], [""Nureyev""], [""NorthernDancer""], [""Special""], [""ツリーオブノレッジ""], [""Sassafras""], [""Sensibility""], [""Reloy""], [""Liloy""], [""BoldBidder""], [""LocustTime""], [""Rescousse""], [""Emerson""], [""BellaMourne""]]"
2012106324,ジェム,hinba,2012-05-19,2,0,0,0,2,0,0,0,川上牧場,"[[""パイロ""], [""Pulpit""], [""A.P.Indy""], [""SeattleSlew""], [""WeekendSurprise""], [""Preach""], [""Mr.Prospector""], [""Narrate""], [""WildVision""], [""WildAgain""], [""Icecapade""], [""Bushel-n-Peck""], [""Carol'sWonder""], [""PasstheTab""], [""CarolsChristmas""], [""パレスダイヤモンド""], [""グラスワンダー""], [""SilverHawk""], [""Roberto""], [""GrisVitesse""], [""Ameriflora""], [""Danzig""], [""GracefulTouch""], [""エリモシューテング""], [""テスコボーイ""], [""PrincelyGift""], [""Suncourt""], [""デプグリーフ""], [""VaguelyNoble""], [""デプス""]]"
2012106325,マロンチーカ,hinba,2012-05-31,17,1,2,1,13,620000,0,0,中本牧場,"[[""ファルブラヴ""], [""FairyKing""], [""NorthernDancer""], [""Nearctic""], [""Natalma""], [""FairyBridge""], [""BoldReason""], [""Special""], [""GiftoftheNight""], [""Slewpy""], [""SeattleSlew""], [""RareBouquet""], [""LittleNana""], [""Lithiot""], [""NenanaRoad""], [""ウエルシュクイーン""], [""Caerleon""], [""Nijinsky""], [""NorthernDancer""], [""FlamingPage""], [""Foreseer""], [""RoundTable""], [""RegalGleam""], [""StellarEmpress""], [""StardeNaskra""], [""Naskra""], [""CandleStar""], [""RutledgePlace""], [""Caro""], [""BoldPlace""]]"
2012106326,マウンティング,hinba,2012-05-15,9,1,3,0,5,2560000,0,0,中本牧場,"[[""サムライハート""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""エアグルーヴ""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダイナカール""], [""ノーザンテースト""], [""シャダイフェザー""], [""モリトスマイリー""], [""ジョリーズヘイロー""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""JolieJolie""], [""SirIvor""], [""Who'stoKnow""], [""スマイリーカンナ""], [""Homebuilder""], [""Mr.Prospector""], [""SmartHeiress""], [""ジグベル""], [""Danzig""], [""CornishBelle""]]"
2012106327,ゴーオンハート,boba,2012-04-28,22,8,3,1,10,700000,0,0,佐々木牧場,"[[""サムライハート""], [""サンデーサイレンス""], [""Halo""], [""HailtoReason""], [""Cosmah""], [""WishingWell""], [""Understanding""], [""MountainFlower""], [""エアグルーヴ""], [""トニービン""], [""カンパラ""], [""SevernBridge""], [""ダイナカール""], [""ノーザンテースト""], [""シャダイフェザー""], [""ハセノマジョラム""], [""ヘクタープロテクター""], [""Woodman""], [""Mr.Prospector""], [""プレイメイト""], [""Korveya""], [""Riverman""], [""Konafa""], [""スイートマジョラム""], [""LawSociety""], [""Alleged""], [""BoldBikini""], [""レディラヴリイ""], [""NorthernDancer""], [""SocietyColumn""]]"
2012106328,ルーズソックス,boba,2012-05-12,96,10,12,6,68,2870000,0,0,碧雲牧場,"[[""キンシャサノキセキ""], [""フジキセキ""], [""サンデーサイレンス""], [""Halo""], [""WishingWell""], [""ミルレーサー""], [""LeFabuleux""], [""Marston'sMill""], [""ケルトシャーン""], [""PleasantColony""], [""HisMajesty""], [""SunColony""], [""Featherhill""], [""Lyphard""], [""LadyBerry""], [""マコトホーシュン""], [""パラダイスクリーク""], [""IrishRiver""], [""Riverman""], [""IrishStar""], [""NorthOfEden""], [""Northfields""], [""ツリーオブノレッジ""], [""ニホンピロプリティ""], [""ノーザンアンサー""], [""NorthernDancer""], [""WindyAnswer""], [""ニホンピロアスター""], [""インファチュエイション""], [""ツルシマ""]]"
